transactionid,date,year,month,quarter,productkey,geokey,channelkey,segmentkey,quantity,unitprice_usd,discount_pct,revenue_usd,revenue_local,currency,cogs_usd,margin_usd,margin_pct
17862,2022-08-12,2022,8,Q3,113,2,7,3,4,15.61,1.7,61.39,306.95,BRL,24.56,36.83,60.0
4730,2022-08-13,2022,8,Q3,307,1,5,5,5,33.24,0.4,165.56,2854.48,MXN,56.29,109.27,66.0
3456,2022-08-13,2022,8,Q3,101,4,1,3,5,23.12,2.2,112.99,41848.15,ARS,42.94,70.05,62.0
13492,2022-08-13,2022,8,Q3,208,3,7,3,1,53.7,4.0,51.57,214875.0,COP,16.5,35.07,68.0
27677,2022-08-13,2022,8,Q3,101,3,3,2,3,23.93,0.1,71.72,298833.33,COP,27.25,44.47,62.0
2936,2022-08-13,2022,8,Q3,110,3,7,2,4,13.35,3.9,51.34,213916.67,COP,19.51,31.83,62.0
25728,2022-08-13,2022,8,Q3,103,1,7,3,5,13.17,2.9,63.91,1101.9,MXN,22.37,41.54,65.0
27879,2022-08-13,2022,8,Q3,208,2,4,3,3,52.1,4.6,149.12,745.6,BRL,47.72,101.4,68.0
24233,2022-08-13,2022,8,Q3,203,1,4,3,1,95.22,1.7,93.57,1613.28,MXN,26.2,67.37,72.0
11608,2022-08-13,2022,8,Q3,206,4,7,4,1,66.89,4.5,63.85,23648.15,ARS,19.16,44.69,70.0
3525,2022-08-13,2022,8,Q3,107,2,2,3,4,16.0,12.0,56.31,281.55,BRL,22.52,33.79,60.0
23169,2022-08-13,2022,8,Q3,202,2,3,4,1,53.42,1.8,52.45,262.25,BRL,16.78,35.67,68.0
23400,2022-08-13,2022,8,Q3,206,5,3,3,1,63.6,3.6,61.3,55727.27,CLP,18.39,42.91,70.0
29457,2022-08-13,2022,8,Q3,306,4,5,2,4,39.17,2.3,153.04,56681.48,ARS,56.62,96.42,63.0
10110,2022-08-13,2022,8,Q3,208,4,7,3,1,56.14,2.3,54.85,20314.81,ARS,17.55,37.3,68.0
30530,2022-08-13,2022,8,Q3,114,1,4,3,5,10.24,1.4,50.45,869.83,MXN,16.14,34.31,68.0
26723,2022-08-13,2022,8,Q3,405,1,6,3,2,26.54,10.4,47.59,820.52,MXN,16.66,30.93,65.0
30479,2022-08-13,2022,8,Q3,206,5,3,4,1,61.16,1.3,60.34,54854.55,CLP,18.1,42.24,70.0
21318,2022-08-13,2022,8,Q3,402,5,3,3,1,29.19,4.7,27.82,25290.91,CLP,9.74,18.08,65.0
10208,2022-08-13,2022,8,Q3,301,1,3,5,2,33.63,4.2,64.4,1110.34,MXN,22.54,41.86,65.0
9405,2022-08-13,2022,8,Q3,111,3,3,2,4,17.24,1.9,67.66,281916.67,COP,24.36,43.3,64.0
28546,2022-08-13,2022,8,Q3,110,1,2,2,2,14.6,13.8,25.18,434.14,MXN,9.57,15.61,62.0
26767,2022-08-13,2022,8,Q3,103,1,1,3,4,13.22,2.3,51.69,891.21,MXN,18.09,33.6,65.0
31701,2022-08-13,2022,8,Q3,303,4,5,5,3,25.11,1.5,74.18,27474.07,ARS,25.96,48.22,65.0
1297,2022-08-13,2022,8,Q3,407,3,6,6,3,17.64,10.7,47.28,197000.0,COP,17.49,29.79,63.0
4828,2022-08-13,2022,8,Q3,305,1,5,2,4,22.59,1.9,88.63,1528.1,MXN,31.91,56.72,64.0
12893,2022-08-13,2022,8,Q3,305,1,5,5,2,22.63,1.5,44.56,768.28,MXN,16.04,28.52,64.0
31431,2022-08-13,2022,8,Q3,110,5,1,2,4,13.39,5.6,50.6,46000.0,CLP,19.23,31.37,62.0
30293,2022-08-13,2022,8,Q3,102,4,1,3,1,11.58,3.0,11.23,4159.26,ARS,3.93,7.3,65.0
28251,2022-08-13,2022,8,Q3,105,1,2,3,4,15.39,10.9,54.81,945.0,MXN,20.83,33.98,62.0
1402,2022-08-13,2022,8,Q3,202,1,7,3,1,54.19,3.0,52.55,906.03,MXN,16.82,35.73,68.0
16798,2022-08-13,2022,8,Q3,301,1,5,5,4,35.33,2.2,138.24,2383.45,MXN,48.38,89.86,65.0
12712,2022-08-13,2022,8,Q3,308,3,5,2,3,27.66,4.1,79.58,331583.33,COP,27.85,51.73,65.0
19940,2022-08-13,2022,8,Q3,307,2,5,5,4,31.12,1.7,122.37,611.85,BRL,41.61,80.76,66.0
6337,2022-08-14,2022,8,Q3,114,2,4,3,1,10.22,4.0,9.81,49.05,BRL,3.14,6.67,68.0
25243,2022-08-14,2022,8,Q3,408,5,6,2,2,99.42,10.0,178.89,162627.27,CLP,51.88,127.01,71.0
29721,2022-08-14,2022,8,Q3,112,4,6,2,2,10.63,13.5,18.38,6807.41,ARS,6.98,11.4,62.0
31252,2022-08-14,2022,8,Q3,202,2,3,4,5,51.58,2.8,250.67,1253.35,BRL,80.21,170.46,68.0
3877,2022-08-14,2022,8,Q3,402,1,4,6,2,28.26,3.2,54.68,942.76,MXN,19.14,35.54,65.0
7576,2022-08-14,2022,8,Q3,104,5,6,2,1,18.14,7.4,16.8,15272.73,CLP,6.72,10.08,60.0
12979,2022-08-14,2022,8,Q3,308,5,5,5,5,26.91,1.6,132.33,120300.0,CLP,46.32,86.01,65.0
31831,2022-08-14,2022,8,Q3,202,1,3,3,3,49.51,1.7,145.94,2516.21,MXN,46.7,99.24,68.0
18749,2022-08-14,2022,8,Q3,210,5,7,4,1,52.54,1.8,51.59,46900.0,CLP,16.51,35.08,68.0
6146,2022-08-14,2022,8,Q3,111,3,7,1,3,16.59,2.7,48.42,201750.0,COP,17.43,30.99,64.0
13694,2022-08-14,2022,8,Q3,114,3,7,2,6,9.68,3.5,56.03,233458.33,COP,17.93,38.1,68.0
13271,2022-08-14,2022,8,Q3,203,1,3,3,1,99.41,1.9,97.54,1681.72,MXN,27.31,70.23,72.0
14686,2022-08-14,2022,8,Q3,104,1,2,3,4,18.54,14.6,63.3,1091.38,MXN,25.32,37.98,60.0
4656,2022-08-14,2022,8,Q3,203,3,7,4,3,98.02,0.1,293.71,1223791.67,COP,82.24,211.47,72.0
17911,2022-08-14,2022,8,Q3,114,2,4,2,4,10.29,4.9,39.14,195.7,BRL,12.52,26.62,68.0
10100,2022-08-14,2022,8,Q3,204,3,3,3,3,40.74,0.5,121.66,506916.67,COP,36.5,85.16,70.0
20660,2022-08-14,2022,8,Q3,201,1,4,3,2,85.95,1.1,170.05,2931.9,MXN,51.02,119.03,70.0
1572,2022-08-14,2022,8,Q3,408,1,1,3,2,94.29,10.7,168.36,2902.76,MXN,48.82,119.54,71.0
7355,2022-08-14,2022,8,Q3,401,3,3,6,3,33.59,1.9,98.81,411708.33,COP,35.57,63.24,64.0
9909,2022-08-14,2022,8,Q3,401,3,6,2,2,32.06,12.9,55.87,232791.67,COP,20.11,35.76,64.0
5223,2022-08-14,2022,8,Q3,405,2,4,6,4,25.36,2.2,99.25,496.25,BRL,34.74,64.51,65.0
15877,2022-08-14,2022,8,Q3,302,2,5,5,6,55.92,2.5,327.18,1635.9,BRL,107.97,219.21,67.0
26125,2022-08-15,2022,8,Q3,304,4,5,5,6,43.7,4.5,250.37,92729.63,ARS,95.14,155.23,62.0
22862,2022-08-15,2022,8,Q3,111,1,4,1,5,17.33,2.7,84.36,1454.48,MXN,30.37,53.99,64.0
24218,2022-08-15,2022,8,Q3,307,2,4,2,5,33.44,1.7,164.33,821.65,BRL,55.87,108.46,66.0
20783,2022-08-15,2022,8,Q3,409,1,4,2,1,35.13,0.6,34.91,601.9,MXN,12.57,22.34,64.0
15328,2022-08-15,2022,8,Q3,405,2,4,2,2,25.43,0.6,50.56,252.8,BRL,17.7,32.86,65.0
15171,2022-08-15,2022,8,Q3,109,2,6,2,2,20.04,2.7,38.98,194.9,BRL,14.42,24.56,63.0
601,2022-08-15,2022,8,Q3,201,2,4,3,1,89.07,0.5,88.6,443.0,BRL,26.58,62.02,70.0
27455,2022-08-15,2022,8,Q3,113,1,4,1,4,14.86,1.3,58.64,1011.03,MXN,23.46,35.18,60.0
18366,2022-08-15,2022,8,Q3,305,3,5,2,4,21.41,0.1,85.5,356250.0,COP,30.78,54.72,64.0
26656,2022-08-15,2022,8,Q3,302,2,5,5,6,60.76,3.7,351.13,1755.65,BRL,115.87,235.26,67.0
4650,2022-08-15,2022,8,Q3,402,1,4,2,1,28.73,4.8,27.34,471.38,MXN,9.57,17.77,65.0
7930,2022-08-15,2022,8,Q3,204,3,3,4,1,40.59,0.7,40.31,167958.33,COP,12.09,28.22,70.0
31399,2022-08-15,2022,8,Q3,209,3,3,4,1,68.6,5.0,65.18,271583.33,COP,19.55,45.63,70.0
6073,2022-08-15,2022,8,Q3,210,3,7,4,3,52.0,2.9,151.44,631000.0,COP,48.46,102.98,68.0
9258,2022-08-15,2022,8,Q3,106,4,7,1,5,12.64,3.6,60.98,22585.19,ARS,21.95,39.03,64.0
21381,2022-08-15,2022,8,Q3,405,2,4,6,2,27.07,1.7,53.2,266.0,BRL,18.62,34.58,65.0
5357,2022-08-15,2022,8,Q3,105,2,2,2,1,14.95,1.1,14.78,73.9,BRL,5.62,9.16,62.0
4811,2022-08-15,2022,8,Q3,406,1,1,3,3,19.93,7.0,55.61,958.79,MXN,21.13,34.48,62.0
31891,2022-08-15,2022,8,Q3,308,2,3,5,3,27.34,2.1,80.32,401.6,BRL,28.11,52.21,65.0
9155,2022-08-15,2022,8,Q3,107,3,3,2,6,15.32,1.4,90.64,377666.67,COP,36.26,54.38,60.0
29464,2022-08-15,2022,8,Q3,305,2,4,2,4,21.81,0.4,86.88,434.4,BRL,31.28,55.6,64.0
27808,2022-08-15,2022,8,Q3,109,3,3,1,3,20.35,4.6,58.24,242666.67,COP,21.55,36.69,63.0
16468,2022-08-15,2022,8,Q3,302,1,5,5,4,56.11,4.6,214.17,3692.59,MXN,70.68,143.49,67.0
22927,2022-08-15,2022,8,Q3,308,2,5,2,4,28.5,2.8,110.75,553.75,BRL,38.76,71.99,65.0
25787,2022-08-15,2022,8,Q3,105,5,4,1,5,14.3,3.8,68.74,62490.91,CLP,26.12,42.62,62.0
29500,2022-08-15,2022,8,Q3,205,2,4,4,1,113.79,3.1,110.23,551.15,BRL,30.86,79.37,72.0
5711,2022-08-15,2022,8,Q3,404,4,4,2,3,36.14,0.3,108.13,40048.15,ARS,36.76,71.37,66.0
30110,2022-08-15,2022,8,Q3,107,3,1,2,4,15.99,10.5,57.28,238666.67,COP,22.91,34.37,60.0
11342,2022-08-16,2022,8,Q3,405,2,6,6,4,26.42,7.4,97.9,489.5,BRL,34.26,63.64,65.0
16463,2022-08-16,2022,8,Q3,209,1,3,4,2,66.66,0.6,132.47,2283.97,MXN,39.74,92.73,70.0
24939,2022-08-16,2022,8,Q3,406,1,6,6,1,18.45,13.1,16.03,276.38,MXN,6.09,9.94,62.0
26902,2022-08-16,2022,8,Q3,206,4,3,4,2,66.68,3.6,128.52,47600.0,ARS,38.56,89.96,70.0
14452,2022-08-16,2022,8,Q3,105,3,1,2,3,14.56,5.3,41.36,172333.33,COP,15.72,25.64,62.0
17333,2022-08-16,2022,8,Q3,102,2,7,2,3,11.75,0.9,34.92,174.6,BRL,12.22,22.7,65.0
9719,2022-08-16,2022,8,Q3,204,3,4,4,1,44.04,3.2,42.62,177583.33,COP,12.79,29.83,70.0
255,2022-08-16,2022,8,Q3,108,5,4,2,5,9.59,1.6,47.19,42900.0,CLP,16.52,30.67,65.0
13588,2022-08-16,2022,8,Q3,112,1,2,2,4,10.68,10.1,38.4,662.07,MXN,14.59,23.81,62.0
28508,2022-08-16,2022,8,Q3,304,4,5,2,2,45.07,4.5,86.1,31888.89,ARS,32.72,53.38,62.0
17123,2022-08-16,2022,8,Q3,204,4,4,3,1,40.97,0.9,40.62,15044.44,ARS,12.19,28.43,70.0
11883,2022-08-16,2022,8,Q3,101,3,4,3,4,23.17,0.2,92.44,385166.67,COP,35.13,57.31,62.0
8770,2022-08-16,2022,8,Q3,203,2,4,4,1,92.08,1.5,90.68,453.4,BRL,25.39,65.29,72.0
4399,2022-08-16,2022,8,Q3,302,3,3,5,3,60.84,2.2,178.42,743416.67,COP,58.88,119.54,67.0
12939,2022-08-16,2022,8,Q3,401,4,6,6,2,31.09,1.2,61.46,22762.96,ARS,22.13,39.33,64.0
22180,2022-08-16,2022,8,Q3,114,3,1,2,3,9.93,12.1,26.21,109208.33,COP,8.39,17.82,68.0
1393,2022-08-16,2022,8,Q3,109,3,1,2,4,19.37,9.1,70.44,293500.0,COP,26.06,44.38,63.0
17307,2022-08-16,2022,8,Q3,306,1,4,2,4,38.48,4.9,146.4,2524.14,MXN,54.17,92.23,63.0
11392,2022-08-16,2022,8,Q3,308,1,3,5,4,26.71,3.2,103.42,1783.1,MXN,36.2,67.22,65.0
8064,2022-08-16,2022,8,Q3,111,2,6,3,3,17.81,5.4,50.56,252.8,BRL,18.2,32.36,64.0
14516,2022-08-16,2022,8,Q3,103,4,6,3,6,12.71,1.2,75.38,27918.52,ARS,26.38,49.0,65.0
22738,2022-08-16,2022,8,Q3,301,4,5,5,5,35.62,4.2,170.61,63188.89,ARS,59.71,110.9,65.0
15461,2022-08-16,2022,8,Q3,208,2,4,4,2,51.36,0.5,102.2,511.0,BRL,32.7,69.5,68.0
13082,2022-08-16,2022,8,Q3,407,2,6,2,4,16.3,3.5,62.92,314.6,BRL,23.28,39.64,63.0
3333,2022-08-16,2022,8,Q3,301,1,4,5,1,35.31,0.5,35.13,605.69,MXN,12.3,22.83,65.0
30987,2022-08-16,2022,8,Q3,209,3,3,4,1,70.42,4.0,67.6,281666.67,COP,20.28,47.32,70.0
3470,2022-08-16,2022,8,Q3,205,1,3,4,2,111.27,4.1,213.36,3678.62,MXN,59.74,153.62,72.0
13248,2022-08-16,2022,8,Q3,105,5,3,2,4,14.28,3.4,55.18,50163.64,CLP,20.97,34.21,62.0
14154,2022-08-16,2022,8,Q3,301,3,5,5,5,35.47,3.4,171.27,713625.0,COP,59.94,111.33,65.0
8499,2022-08-16,2022,8,Q3,110,5,4,1,3,13.3,3.8,38.39,34900.0,CLP,14.59,23.8,62.0
13093,2022-08-16,2022,8,Q3,207,1,4,4,1,107.4,4.1,102.97,1775.34,MXN,28.83,74.14,72.0
19669,2022-08-17,2022,8,Q3,304,2,5,5,4,44.48,4.4,170.05,850.25,BRL,64.62,105.43,62.0
13212,2022-08-17,2022,8,Q3,209,4,4,4,1,66.44,0.8,65.92,24414.81,ARS,19.78,46.14,70.0
19200,2022-08-17,2022,8,Q3,114,1,1,2,4,9.66,11.6,34.17,589.14,MXN,10.93,23.24,68.0
3654,2022-08-17,2022,8,Q3,403,2,3,3,2,22.93,2.7,44.64,223.2,BRL,16.07,28.57,64.0
29887,2022-08-17,2022,8,Q3,201,3,4,3,1,83.21,1.9,81.61,340041.67,COP,24.48,57.13,70.0
8377,2022-08-17,2022,8,Q3,208,2,4,4,2,55.08,1.8,108.19,540.95,BRL,34.62,73.57,68.0
7212,2022-08-17,2022,8,Q3,203,1,4,4,1,91.27,3.2,88.36,1523.45,MXN,24.74,63.62,72.0
10189,2022-08-17,2022,8,Q3,103,1,1,3,5,13.24,1.2,65.41,1127.76,MXN,22.89,42.52,65.0
8561,2022-08-17,2022,8,Q3,104,2,1,2,5,18.21,0.5,90.6,453.0,BRL,36.24,54.36,60.0
17765,2022-08-17,2022,8,Q3,302,1,4,5,4,58.37,3.6,225.1,3881.03,MXN,74.28,150.82,67.0
25268,2022-08-17,2022,8,Q3,206,5,3,3,2,62.26,0.8,123.58,112345.45,CLP,37.07,86.51,70.0
5370,2022-08-17,2022,8,Q3,106,2,1,2,2,12.43,5.2,23.57,117.85,BRL,8.49,15.08,64.0
18966,2022-08-17,2022,8,Q3,305,4,4,2,3,21.68,4.4,62.2,23037.04,ARS,22.39,39.81,64.0
6178,2022-08-17,2022,8,Q3,108,2,3,2,4,9.68,2.2,37.88,189.4,BRL,13.26,24.62,65.0
8382,2022-08-17,2022,8,Q3,301,2,3,5,2,34.79,2.6,67.78,338.9,BRL,23.72,44.06,65.0
31245,2022-08-17,2022,8,Q3,109,2,4,2,3,20.14,0.6,60.06,300.3,BRL,22.22,37.84,63.0
32,2022-08-17,2022,8,Q3,405,5,6,2,2,25.45,14.2,43.69,39718.18,CLP,15.29,28.4,65.0
18303,2022-08-17,2022,8,Q3,302,2,5,5,2,58.42,0.5,116.27,581.35,BRL,38.37,77.9,67.0
14169,2022-08-17,2022,8,Q3,404,4,1,6,3,36.92,14.1,95.2,35259.26,ARS,32.37,62.83,66.0
21513,2022-08-17,2022,8,Q3,402,2,3,6,2,29.0,0.2,57.86,289.3,BRL,20.25,37.61,65.0
30771,2022-08-17,2022,8,Q3,407,1,4,6,3,16.6,2.6,48.53,836.72,MXN,17.96,30.57,63.0
31258,2022-08-17,2022,8,Q3,306,3,3,5,5,37.37,5.0,177.57,739875.0,COP,65.7,111.87,63.0
26356,2022-08-17,2022,8,Q3,201,1,7,4,2,82.34,5.0,156.48,2697.93,MXN,46.94,109.54,70.0
26695,2022-08-17,2022,8,Q3,110,3,4,2,1,13.3,4.9,12.65,52708.33,COP,4.81,7.84,62.0
21174,2022-08-17,2022,8,Q3,210,3,3,4,1,53.12,2.1,51.98,216583.33,COP,16.63,35.35,68.0
683,2022-08-17,2022,8,Q3,403,2,6,6,1,24.42,4.0,23.44,117.2,BRL,8.44,15.0,64.0
14675,2022-08-17,2022,8,Q3,205,2,7,4,3,118.95,3.9,342.98,1714.9,BRL,96.03,246.95,72.0
8474,2022-08-18,2022,8,Q3,202,3,3,4,2,50.3,2.2,98.37,409875.0,COP,31.48,66.89,68.0
3246,2022-08-18,2022,8,Q3,306,2,5,5,4,37.79,4.6,144.25,721.25,BRL,53.37,90.88,63.0
935,2022-08-18,2022,8,Q3,210,2,3,4,1,54.29,2.4,53.0,265.0,BRL,16.96,36.04,68.0
7747,2022-08-18,2022,8,Q3,112,4,6,3,2,11.25,6.6,21.02,7785.19,ARS,7.99,13.03,62.0
25940,2022-08-18,2022,8,Q3,206,1,7,3,1,63.82,1.4,62.95,1085.34,MXN,18.89,44.06,70.0
6741,2022-08-18,2022,8,Q3,408,3,3,2,4,96.15,3.8,369.94,1541416.67,COP,107.28,262.66,71.0
13127,2022-08-18,2022,8,Q3,101,4,4,3,3,22.89,0.2,68.52,25377.78,ARS,26.04,42.48,62.0
26321,2022-08-18,2022,8,Q3,302,3,5,5,4,57.21,3.2,221.46,922750.0,COP,73.08,148.38,67.0
11243,2022-08-18,2022,8,Q3,111,4,2,2,3,16.43,11.5,43.63,16159.26,ARS,15.71,27.92,64.0
16276,2022-08-18,2022,8,Q3,114,1,3,2,4,10.41,0.7,41.35,712.93,MXN,13.23,28.12,68.0
9603,2022-08-18,2022,8,Q3,205,1,4,3,1,112.69,1.0,111.55,1923.28,MXN,31.23,80.32,72.0
6626,2022-08-18,2022,8,Q3,301,5,5,2,4,33.12,3.3,128.17,116518.18,CLP,44.86,83.31,65.0
10116,2022-08-18,2022,8,Q3,208,3,7,4,2,53.1,3.1,102.96,429000.0,COP,32.95,70.01,68.0
27266,2022-08-18,2022,8,Q3,206,1,3,4,2,66.74,0.5,132.78,2289.31,MXN,39.83,92.95,70.0
31248,2022-08-18,2022,8,Q3,302,1,3,5,4,60.49,1.7,237.83,4100.52,MXN,78.48,159.35,67.0
22669,2022-08-18,2022,8,Q3,407,5,4,2,2,17.81,3.5,34.37,31245.45,CLP,12.72,21.65,63.0
10951,2022-08-18,2022,8,Q3,107,3,7,2,2,16.63,1.6,32.73,136375.0,COP,13.09,19.64,60.0
24539,2022-08-18,2022,8,Q3,112,1,1,2,3,11.37,3.0,33.08,570.34,MXN,12.57,20.51,62.0
15315,2022-08-18,2022,8,Q3,307,4,5,5,4,30.98,3.1,120.09,44477.78,ARS,40.83,79.26,66.0
21956,2022-08-18,2022,8,Q3,208,1,4,4,1,54.37,0.6,54.02,931.38,MXN,17.29,36.73,68.0
22110,2022-08-18,2022,8,Q3,113,3,2,2,3,14.79,11.3,39.36,164000.0,COP,15.74,23.62,60.0
8933,2022-08-18,2022,8,Q3,201,2,3,4,3,83.06,0.0,249.11,1245.55,BRL,74.73,174.38,70.0
9441,2022-08-18,2022,8,Q3,305,4,4,2,5,21.33,0.1,106.47,39433.33,ARS,38.33,68.14,64.0
27704,2022-08-18,2022,8,Q3,205,2,4,3,1,118.96,4.7,113.34,566.7,BRL,31.74,81.6,72.0
31745,2022-08-18,2022,8,Q3,301,1,4,5,3,33.16,0.4,99.06,1707.93,MXN,34.67,64.39,65.0
18608,2022-08-18,2022,8,Q3,205,1,4,3,1,113.88,0.2,113.6,1958.62,MXN,31.81,81.79,72.0
3939,2022-08-18,2022,8,Q3,113,2,4,2,1,15.02,4.6,14.33,71.65,BRL,5.73,8.6,60.0
15012,2022-08-18,2022,8,Q3,103,2,1,2,6,13.3,12.0,70.22,351.1,BRL,24.58,45.64,65.0
18225,2022-08-19,2022,8,Q3,109,1,2,2,5,20.24,0.3,100.87,1739.14,MXN,37.32,63.55,63.0
13273,2022-08-19,2022,8,Q3,208,5,4,3,2,54.44,2.4,106.32,96654.55,CLP,34.02,72.3,68.0
20000,2022-08-19,2022,8,Q3,307,1,5,5,4,32.56,0.3,129.85,2238.79,MXN,44.15,85.7,66.0
12461,2022-08-19,2022,8,Q3,301,2,5,5,3,34.98,1.3,103.64,518.2,BRL,36.27,67.37,65.0
10401,2022-08-19,2022,8,Q3,210,2,3,4,2,51.56,3.2,99.8,499.0,BRL,31.94,67.86,68.0
12309,2022-08-19,2022,8,Q3,101,3,4,1,5,23.04,3.4,111.29,463708.33,COP,42.29,69.0,62.0
6002,2022-08-19,2022,8,Q3,202,1,3,4,2,53.52,3.3,103.47,1783.97,MXN,33.11,70.36,68.0
4541,2022-08-19,2022,8,Q3,307,2,4,2,3,30.87,1.5,91.23,456.15,BRL,31.02,60.21,66.0
9168,2022-08-19,2022,8,Q3,202,2,4,4,4,49.98,0.2,199.48,997.4,BRL,63.83,135.65,68.0
18251,2022-08-19,2022,8,Q3,406,2,6,3,1,19.21,7.8,17.7,88.5,BRL,6.73,10.97,62.0
30787,2022-08-19,2022,8,Q3,111,2,6,2,4,16.14,1.5,63.62,318.1,BRL,22.9,40.72,64.0
13454,2022-08-19,2022,8,Q3,405,4,3,6,2,26.91,0.2,53.69,19885.19,ARS,18.79,34.9,65.0
18328,2022-08-19,2022,8,Q3,206,3,3,4,2,65.62,2.7,127.73,532208.33,COP,38.32,89.41,70.0
10202,2022-08-19,2022,8,Q3,308,4,5,5,2,27.2,3.8,52.35,19388.89,ARS,18.32,34.03,65.0
598,2022-08-19,2022,8,Q3,111,3,4,1,4,16.56,2.8,64.35,268125.0,COP,23.17,41.18,64.0
14273,2022-08-19,2022,8,Q3,205,2,4,4,2,109.77,1.9,215.3,1076.5,BRL,60.28,155.02,72.0
31728,2022-08-19,2022,8,Q3,205,2,7,4,1,117.11,2.4,114.24,571.2,BRL,31.99,82.25,72.0
8119,2022-08-19,2022,8,Q3,403,2,1,6,3,24.44,0.0,73.27,366.35,BRL,26.38,46.89,64.0
12753,2022-08-20,2022,8,Q3,405,1,3,6,3,26.98,1.3,79.88,1377.24,MXN,27.96,51.92,65.0
11840,2022-08-20,2022,8,Q3,308,4,5,2,5,27.66,1.9,135.69,50255.56,ARS,47.49,88.2,65.0
9706,2022-08-20,2022,8,Q3,105,3,3,2,3,14.27,0.6,42.54,177250.0,COP,16.17,26.37,62.0
6916,2022-08-20,2022,8,Q3,103,3,6,3,4,13.27,10.8,47.37,197375.0,COP,16.58,30.79,65.0
12688,2022-08-20,2022,8,Q3,210,1,4,3,3,51.82,0.6,154.55,2664.66,MXN,49.46,105.09,68.0
19616,2022-08-20,2022,8,Q3,112,1,7,1,2,10.86,0.3,21.64,373.1,MXN,8.22,13.42,62.0
31772,2022-08-20,2022,8,Q3,301,2,5,5,4,34.1,5.0,129.63,648.15,BRL,45.37,84.26,65.0
19149,2022-08-20,2022,8,Q3,409,1,4,6,4,34.54,0.6,137.29,2367.07,MXN,49.42,87.87,64.0
30120,2022-08-20,2022,8,Q3,111,1,1,2,4,16.86,11.2,59.87,1032.24,MXN,21.55,38.32,64.0
22138,2022-08-20,2022,8,Q3,102,4,6,3,4,11.89,8.1,43.7,16185.19,ARS,15.3,28.4,65.0
19884,2022-08-20,2022,8,Q3,101,2,3,2,3,23.2,4.7,66.31,331.55,BRL,25.2,41.11,62.0
19876,2022-08-20,2022,8,Q3,106,2,1,2,2,13.35,14.7,22.78,113.9,BRL,8.2,14.58,64.0
8578,2022-08-20,2022,8,Q3,104,1,1,2,4,18.7,8.0,68.8,1186.21,MXN,27.52,41.28,60.0
12734,2022-08-20,2022,8,Q3,105,1,4,3,1,15.14,2.9,14.7,253.45,MXN,5.59,9.11,62.0
343,2022-08-20,2022,8,Q3,205,1,3,3,2,111.77,1.7,219.84,3790.34,MXN,61.56,158.28,72.0
16394,2022-08-20,2022,8,Q3,104,4,4,2,4,19.24,1.3,75.98,28140.74,ARS,30.39,45.59,60.0
15938,2022-08-20,2022,8,Q3,409,3,6,6,2,35.43,4.4,67.7,282083.33,COP,24.37,43.33,64.0
21209,2022-08-20,2022,8,Q3,206,1,7,3,1,66.6,1.0,65.92,1136.55,MXN,19.78,46.14,70.0
3799,2022-08-20,2022,8,Q3,101,2,4,2,2,23.77,2.2,46.5,232.5,BRL,17.67,28.83,62.0
13921,2022-08-20,2022,8,Q3,104,2,4,2,1,19.24,0.5,19.15,95.75,BRL,7.66,11.49,60.0
24351,2022-08-20,2022,8,Q3,401,3,3,6,1,31.36,3.6,30.22,125916.67,COP,10.88,19.34,64.0
26155,2022-08-20,2022,8,Q3,101,1,4,2,4,23.72,3.4,91.62,1579.66,MXN,34.82,56.8,62.0
17509,2022-08-20,2022,8,Q3,408,1,4,6,3,99.42,1.3,294.37,5075.34,MXN,85.37,209.0,71.0
23515,2022-08-20,2022,8,Q3,203,4,4,3,1,95.37,4.5,91.11,33744.44,ARS,25.51,65.6,72.0
24653,2022-08-20,2022,8,Q3,110,2,4,2,3,14.11,0.5,42.14,210.7,BRL,16.01,26.13,62.0
10620,2022-08-20,2022,8,Q3,105,1,2,3,4,15.34,3.9,58.95,1016.38,MXN,22.4,36.55,62.0
26807,2022-08-20,2022,8,Q3,403,3,4,3,5,22.96,2.3,112.11,467125.0,COP,40.36,71.75,64.0
3677,2022-08-21,2022,8,Q3,201,2,4,4,2,88.23,4.3,168.8,844.0,BRL,50.64,118.16,70.0
10795,2022-08-21,2022,8,Q3,101,1,7,1,5,23.26,0.8,115.33,1988.45,MXN,43.83,71.5,62.0
13390,2022-08-21,2022,8,Q3,204,2,3,4,3,39.93,2.0,117.42,587.1,BRL,35.23,82.19,70.0
671,2022-08-21,2022,8,Q3,203,1,4,4,1,95.11,4.9,90.43,1559.14,MXN,25.32,65.11,72.0
1679,2022-08-21,2022,8,Q3,210,1,3,3,2,51.34,2.6,100.05,1725.0,MXN,32.02,68.03,68.0
318,2022-08-21,2022,8,Q3,302,3,5,5,4,57.24,2.8,222.62,927583.33,COP,73.46,149.16,67.0
1106,2022-08-21,2022,8,Q3,103,2,1,1,5,13.46,10.4,60.31,301.55,BRL,21.11,39.2,65.0
25667,2022-08-21,2022,8,Q3,106,3,6,3,2,13.41,5.8,25.28,105333.33,COP,9.1,16.18,64.0
6252,2022-08-21,2022,8,Q3,308,1,4,2,4,29.27,4.1,112.25,1935.34,MXN,39.29,72.96,65.0
8754,2022-08-21,2022,8,Q3,101,1,7,1,3,22.89,0.9,68.05,1173.28,MXN,25.86,42.19,62.0
12832,2022-08-21,2022,8,Q3,205,2,7,3,1,118.87,1.5,117.08,585.4,BRL,32.78,84.3,72.0
