Date,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews
2024-11-22,Campaign_11,Meta,5179.04,151243,411,6377.0,238.0,
2024-11-22,Campaign_65,YouTube,3440.71939,541257,213,11837.0,,10384.0
2024-11-22,Campaign_15,Meta,5774.94,746153,875,34203.0,601.0,
2024-11-22,Campaign_65,YouTube,19198.711347,1801393,1186,136112.0,,131408.0
2024-11-22,Campaign_50,TikTok,5485.77,730687,3507,,,233772.0
2024-11-22,Campiagn_14,Meta,14421.35,2402314,7582,124467.0,4664.0,
2024-11-22,Campaign_11,Meta,3343.48,30460,346,2928.0,211.0,
2024-11-22,Campaign_17,Meta,44518.0,2711445,9277,215797.0,8524.0,
2024-11-22,Campaign_25,Google Ads,9965.949195,1360589,2146,576665.0,,542684.0
2024-11-22,Campaign_29,Google Ads,11392.82151,1068187,1926,612154.0,,571831.0
2024-11-22,Campaign_43,TikTok,7718.66,551074,3809,,,33868.0
2024-11-22,Campaign_18,Meta,781.95,50455,715,20041.0,4.0,
2024-11-22,Campaign_62,YouTube,7471.508157,352791,446,262071.0,,261967.0
2024-11-22,Campaign_25,Google Ads,2662.172099,182196,41,46162.0,,41880.0
2024-11-22,Campaign_50,TikTok,3580.93,377799,1725,,,58363.0
2024-11-22,Campaign_29,Google Ads,6300.730041,640800,16073,182.0,,0.0
2024-11-22,Campaign_15,Meta,5653.93,1100849,2374,86371.0,495.0,
2024-11-22,Campiagn_14,Meta,7190.15,1181851,1695,54100.0,517.0,
2024-11-22,Campaign_19,Meta,8032.51,573473,34291,150052.0,27215.0,
2024-11-22,Campiagn_14,Meta,4124.399999,1009738,5734,2116.0,1894.0,
2024-11-22,Campaign_44,TikTok,10824.91,1435969,9039,,,477949.0
2024-11-22,Campiagn_14,Meta,6531.48,865970,2288,72423.0,913.0,
2024-11-22,Campaign_15,Meta,5781.71,1014505,1569,60064.0,321.0,
2024-11-22,Campaign_53,TikTok,5148.79,239633,31325,,,97831.0
2024-11-22,Campaign_12,Meta,6426.16,832998,1183,20165.0,902.0,
2024-11-21,Campaign_6,DV360,6863.714419,544304,1609,0.0,,0.0
2024-11-21,Campaign_25,Google Ads,16716.372592,942968,36288,39.0,,0.0
2024-11-21,Campaign_29,Google Ads,6835.780852,807456,19837,524.0,,0.0
2024-11-21,Campaign_11,Meta,5638.21,287443,470,8793.0,254.0,
2024-11-21,Campaign_25,Google Ads,8778.978258,1393312,3075,112300.0,,104713.0
2024-11-21,Campiagn_14,Meta,4509.53,1154203,6605,2313.0,2112.0,
2024-11-21,Campiagn_14,Meta,14039.12,2446535,8242,131640.0,5258.0,
2024-11-21,Campaign_15,Meta,2858.11,560700,1027,43496.0,248.0,
2024-11-21,Campaign_43,TikTok,6821.09,495793,3622,,,28498.0
2024-11-21,Campaign_46,TikTok,34443.78,958369,5288,,,87460.0
2024-11-21,Campaign_15,Meta,2904.35,406897,431,11851.0,258.0,
2024-11-21,Campaign_53,TikTok,5759.3,285526,37499,,,102966.0
2024-11-21,Campaign_13,Meta,10766.55,1353567,1842,48084.0,829.0,
2024-11-21,Campaign_15,Meta,2823.37,569058,1112,38559.0,267.0,
2024-11-21,Campaign_11,Meta,2212.0,39895,434,3338.0,203.0,
2024-11-21,Campaign_11,Meta,5990.83,116844,1270,68620.0,848.0,
2024-11-21,Campaign_17,Meta,48193.7,2874259,10039,250331.0,9277.0,
2024-11-21,Campiagn_14,Meta,6265.99,832344,1917,61947.0,906.0,
2024-11-21,Campaign_29,Google Ads,12834.629684,1066022,1781,647587.0,,604458.0
2024-11-21,Campaign_25,Google Ads,10926.607267,692358,144,242977.0,,222079.0
2024-11-21,Campaign_19,Meta,8386.68,556222,36806,151515.0,28892.0,
2024-11-21,Campiagn_14,Meta,7248.57,1228636,1840,54779.0,546.0,
2024-11-21,Campaign_12,Meta,3950.89,529027,713,9715.0,550.0,
2024-11-21,Campaign_50,TikTok,5619.65,748759,3118,,,263251.0
2024-11-21,Campaign_65,YouTube,3465.660193,510334,219,12305.0,,10645.0
2024-11-21,Campaign_50,TikTok,3634.9,376542,1827,,,62324.0
2024-11-21,Campiagn_14,Meta,1995.96,372271,700,12722.0,261.0,
2024-11-20,Campaign_18,Meta,25466.27,2173253,52857,1097992.0,18.0,
2024-11-20,Campaign_46,TikTok,37014.96,2534434,158457,,,844903.0
2024-11-20,Campaign_20,Meta,16202.32,2876525,3711,140004.0,963.0,
2024-11-20,Campaign_25,Google Ads,8113.060744,981004,1777,251579.0,,232946.0
2024-11-20,Campaign_50,TikTok,3614.27,378841,2028,,,61732.0
2024-11-20,Campaign_53,TikTok,35621.94,810228,192504,,,565661.0
2024-11-20,Campiagn_14,Meta,4186.95,794846,884,35826.0,244.0,
2024-11-20,Campaign_31,Google Ads,175696.183157,17665983,23885,8626665.0,,8621087.0
2024-11-20,Campaign_17,Meta,14478.89,874278,4160,70749.0,3907.0,
2024-11-20,Campaign_13,Meta,10217.83,1321628,1704,48842.0,733.0,
2024-11-20,Campaign_18,Meta,28624.55,650188,75288,58832.0,0.0,
2024-11-20,Campaign_20,Meta,27355.83,2004859,69888,105313.0,52425.0,
2024-11-20,Campaign_31,Google Ads,47593.422195,4621671,154604,683686.0,,589449.0
2024-11-20,Campaign_11,Meta,5142.61,176989,776,14349.0,237.0,
2024-11-20,Campaign_11,Meta,2920.53,111204,1259,3451.0,441.0,
2024-11-20,Campaign_25,Google Ads,10444.587664,629635,50,204774.0,,182660.0
2024-11-20,Campaign_53,TikTok,5348.52,163378,28197,,,100119.0
2024-11-20,Campaign_46,TikTok,56776.95,3296319,269156,,,1424551.0
2024-11-20,Campaign_18,Meta,71756.19,5157707,164928,2102243.0,2765.0,
2024-11-20,Campaign_19,Meta,52491.68,2893748,210693,390231.0,129900.0,
2024-11-20,Campaign_66,YouTube,2986.750642,365826,103,15163.0,,15407.0
2024-11-20,Campaign_19,Meta,46283.75,2630047,157141,516840.0,122023.0,
2024-11-20,Campaign_46,TikTok,19999.999999,385534,49229,,,227691.0
2024-11-20,Campaign_20,Meta,28142.0,4544547,6103,102446.0,3509.0,
2024-11-20,Campaign_53,TikTok,10338.92,387083,39533,,,169656.0
2024-11-20,Campaign_18,Meta,6158.39,790385,14839,342167.0,780.0,
2024-11-20,Campaign_46,TikTok,24775.3,1873287,12361,,,127366.0
2024-11-20,Campaign_9,DV360,8452.274921,40310,0,0.0,,39529.0
2024-11-20,Campaign_6,DV360,6938.783716,572474,1571,0.0,,0.0
2024-11-20,Campaign_46,TikTok,48523.22,1933890,214497,,,915920.0
2024-11-20,Campiagn_14,Meta,6947.17,1058148,2001,60911.0,725.0,
2024-11-20,Campaign_11,Meta,5977.8,168419,4037,85846.0,687.0,
2024-11-20,Campaign_10,DV360,8194.129776,73094,52,0.0,,0.0
2024-11-20,Campaign_66,YouTube,413.002791,34178,6,7042.0,,7095.0
2024-11-20,Campaign_66,YouTube,46586.544593,3637882,7866,926769.0,,829606.0
2024-11-20,Campiagn_14,Meta,2702.08,180134,13347,20197.0,9385.0,
2024-11-20,Campiagn_14,Meta,13946.97,1022898,52445,281352.0,41959.0,
2024-11-20,Campaign_78,DV360,14459.505222,1065983,12572,0.0,,0.0
2024-11-20,Campaign_19,Meta,53675.41,2067885,183358,470107.0,151853.0,
2024-11-20,Campaign_65,YouTube,3474.111385,532709,206,16101.0,,14379.0
2024-11-20,Campaign_46,TikTok,30144.38,838742,4614,,,42868.0
2024-11-20,Campaign_66,YouTube,45801.257728,2565366,556,1219022.0,,1216777.0
2024-11-20,Campaign_46,TikTok,18198.54,2729049,137157,,,1066003.0
2024-11-20,Campaign_46,TikTok,26193.97,2434679,12816,,,480030.0
2024-11-20,Campaign_18,Meta,22364.0,1392176,12068,510012.0,826.0,
2024-11-20,Campaign_53,TikTok,9505.01,507127,46552,,,203317.0
2024-11-19,Campaign_18,Meta,7179.77,825774,12554,407664.0,376.0,
2024-11-19,Campaign_18,Meta,28862.61,2445689,63275,1263770.0,11.0,
2024-11-19,Campaign_46,TikTok,31509.2,876717,4989,,,70957.0
2024-11-19,Campaign_19,Meta,58038.64,3168993,192370,635478.0,148902.0,
2024-11-19,Campaign_11,Meta,3222.67,144017,1743,6256.0,615.0,
2024-11-19,Campaign_46,TikTok,50036.39,1440134,148268,,,627933.0
2024-11-19,Campiagn_14,Meta,3154.739999,113663,10666,22287.0,8464.0,
2024-11-19,Campaign_20,Meta,15797.68,2743108,3597,126823.0,901.0,
2024-11-19,Campaign_25,Google Ads,7903.880033,1020678,1834,328042.0,,306050.0
2024-11-19,Campaign_10,DV360,14264.337168,127242,108,0.0,,0.0
2024-11-19,Campaign_31,Google Ads,190191.242862,19157510,24111,9865188.0,,9860996.0
2024-11-19,Campaign_11,Meta,6130.3,167475,3979,87626.0,743.0,
2024-11-19,Campiagn_14,Meta,16041.34,971971,54072,282024.0,44233.0,
2024-11-19,Campaign_46,TikTok,450004.32,16583960,343763,,,2542028.0
2024-11-19,Campaign_18,Meta,28243.81,2225557,63738,1142808.0,3.0,
2024-11-19,Campaign_46,TikTok,25648.109999,2412518,12310,,,497801.0
2024-11-19,Campaign_78,DV360,14508.724141,969282,15491,0.0,,0.0
2024-11-19,Campaign_46,TikTok,40189.52,3143319,140225,,,1055120.0
2024-11-19,Campiagn_14,Meta,7343.13,1040369,1938,63002.0,720.0,
2024-11-19,Campaign_66,YouTube,50368.915591,3284536,7724,883405.0,,788012.0
2024-11-19,Campaign_53,TikTok,10406.59,505666,31866,,,188063.0
2024-11-19,Campaign_18,Meta,32808.15,873182,87129,66037.0,0.0,
2024-11-19,Campaign_31,Google Ads,51376.449837,4737268,168289,676305.0,,582394.0
2024-11-19,Campaign_66,YouTube,49827.942068,2482982,409,1263811.0,,1261366.0
2024-11-19,Campaign_9,DV360,15084.645569,72324,0,0.0,,70850.0
2024-11-19,Campaign_19,Meta,64387.04,1959934,188661,449192.0,157254.0,
2024-11-19,Campiagn_14,Meta,4312.08,750386,868,34387.0,231.0,
2024-11-19,Campaign_19,Meta,82319.87,4391932,417570,343486.0,233608.0,
2024-11-19,Campaign_53,TikTok,5534.83,158739,22803,,,78241.0
2024-11-19,Campaign_46,TikTok,25110.25,1872643,12334,,,137243.0
2024-11-19,Campaign_66,YouTube,4994.373598,544389,206,23310.0,,23229.0
2024-11-19,Campaign_46,TikTok,62371.94,2368147,231943,,,1109984.0
2024-11-19,Campaign_17,Meta,16508.41,837488,4607,74999.0,4354.0,
2024-11-19,Campaign_6,DV360,6922.995466,629071,1603,0.0,,0.0
2024-11-19,Campaign_11,Meta,5668.92,216086,788,16324.0,233.0,
2024-11-19,Campaign_20,Meta,32521.05,2020372,76563,136366.0,57825.0,
2024-11-19,Campaign_25,Google Ads,11333.213403,688491,78,219808.0,,199393.0
2024-11-19,Campaign_20,Meta,31953.54,4323200,5933,97139.0,4343.0,
2024-11-19,Campaign_65,YouTube,3493.368129,523624,204,17419.0,,15727.0
2024-11-19,Campaign_53,TikTok,38210.83,1427465,122284,,,502026.0
2024-11-19,Campaign_50,TikTok,3525.44,395971,1958,,,61524.0
2024-11-19,Campaign_18,Meta,25067.28,1638429,15424,588325.0,815.0,
2024-11-19,Campaign_46,TikTok,18899.99,2532599,114919,,,975608.0
2024-11-19,Campaign_13,Meta,10915.01,1297665,1749,48979.0,851.0,
2024-11-19,Campaign_66,YouTube,2579.738751,310457,29,32219.0,,31685.0
2024-11-19,Campaign_53,TikTok,9807.11,395568,29971,,,172969.0
2024-11-18,Campaign_46,TikTok,116125.6,3818398,287722,,,1576322.0
2024-11-18,Campiagn_14,Meta,4420.34,635301,698,28469.0,196.0,
2024-11-18,Campaign_46,TikTok,24722.32,1545335,11152,,,116317.0
2024-11-18,Campaign_18,Meta,27416.77,1970483,49466,1048639.0,6.0,
2024-11-18,Campaign_46,TikTok,85022.459997,2260058,208932,,,1099124.0
2024-11-18,Campaign_18,Meta,33926.61,708645,80129,62225.0,0.0,
2024-11-18,Campaign_25,Google Ads,9485.532672,934701,2340,205932.0,,193202.0
2024-11-18,Campaign_11,Meta,6204.35,202770,778,14561.0,238.0,
2024-11-18,Campaign_19,Meta,66776.119999,1694191,136677,407431.0,110525.0,
2024-11-18,Campaign_66,YouTube,41692.029183,1818501,1647,375009.0,,366558.0
2024-11-18,Campaign_19,Meta,207733.1,10352046,921610,556109.0,477528.0,
2024-11-18,Campaign_20,Meta,20512.74,318816,3513,201160.0,2650.0,
2024-11-18,Campiagn_14,Meta,16757.91,738954,44956,223821.0,36859.0,
2024-11-18,Campaign_53,TikTok,10694.02,342825,31455,,,147177.0
2024-11-18,Campaign_53,TikTok,5308.13,111845,17448,,,64022.0
2024-11-18,Campaign_46,TikTok,50920.71,1582037,124039,,,686549.0
2024-11-18,Campaign_53,TikTok,38753.8,463341,124376,,,356241.0
2024-11-18,Campaign_19,Meta,58716.87,2221807,151016,451912.0,121866.0,
2024-11-18,Campaign_46,TikTok,20103.989999,1641460,18986,,,267822.0
2024-11-18,Campaign_53,TikTok,10003.62,279770,28800,,,134029.0
2024-11-18,Campaign_11,Meta,6346.79,159618,3713,81241.0,494.0,
2024-11-18,Campaign_78,DV360,14439.854522,790152,9263,0.0,,0.0
2024-11-18,Campaign_18,Meta,26361.06,1434876,13647,507549.0,545.0,
2024-11-18,Campaign_6,DV360,7115.984357,103690,461,0.0,,0.0
2024-11-18,Campaign_50,TikTok,3605.31,351539,1872,,,50349.0
2024-11-18,Campaign_9,DV360,15266.343372,72814,0,0.0,,71346.0
2024-11-18,Campaign_20,Meta,51260.96,7023755,14730,125817.0,3288.0,
2024-11-18,Campaign_18,Meta,26067.83,1924278,49590,1079144.0,11.0,
2024-11-18,Campaign_66,YouTube,48419.155805,3176676,6090,694281.0,,626815.0
2024-11-18,Campaign_46,TikTok,130363.94,2701559,249316,,,1206172.0
2024-11-18,Campaign_65,YouTube,3504.391645,430911,212,9022.0,,7919.0
2024-11-18,Campiagn_14,Meta,7464.13,888271,1579,52619.0,584.0,
2024-11-18,Campaign_18,Meta,7176.32,610808,7459,319688.0,81.0,
2024-11-18,Campaign_31,Google Ads,46440.646085,3389219,114333,484094.0,,403825.0
2024-11-18,Campaign_10,DV360,9681.974064,86366,62,0.0,,0.0
2024-11-18,Campaign_31,Google Ads,164871.861997,14002641,16947,9101045.0,,9086069.0
2024-11-18,Campaign_20,Meta,34289.73,1286513,67313,58885.0,51822.0,
2024-11-18,Campaign_20,Meta,27899.09,3090540,3917,112180.0,378.0,
2024-11-18,Campiagn_14,Meta,3138.519999,79954,8522,16580.0,6699.0,
2024-11-18,Campaign_17,Meta,16720.41,691157,4118,61623.0,3965.0,
2024-11-18,Campaign_20,Meta,33031.69,3734660,4664,89305.0,3494.0,
2024-11-18,Campaign_13,Meta,11133.57,1083171,1378,39186.0,725.0,
2024-11-18,Campaign_25,Google Ads,2958.618953,174628,20,50812.0,,45321.0
2024-11-18,Campaign_20,Meta,95697.29,7441394,15461,439995.0,5331.0,
2024-11-18,Campaign_46,TikTok,40522.99,1648532,101714,,,559894.0
2024-11-18,Campaign_66,YouTube,44811.975681,2044881,390,977185.0,,975526.0
2024-11-18,Campaign_46,TikTok,31117.78,865826,4783,,,71949.0
2024-11-18,Campaign_46,TikTok,67300.52,2041697,211323,,,965032.0
2024-11-18,Campaign_46,TikTok,25563.01,2177821,12593,,,401032.0
2024-11-18,Campaign_18,Meta,15602.32,333073,47779,28345.0,49.0,
2024-11-18,Campaign_66,YouTube,35333.571833,3545699,1235,128074.0,,128232.0
2024-11-18,Campaign_11,Meta,2479.48,131684,2101,6506.0,629.0,
2024-11-17,Campaign_66,YouTube,48688.720345,3418275,6967,777591.0,,698478.0
2024-11-17,Campaign_78,DV360,14522.248797,348255,9958,0.0,,0.0
2024-11-17,Campaign_9,DV360,17808.707624,84560,0,0.0,,82964.0
2024-11-17,Campaign_20,Meta,22833.23,354884,3735,220260.0,2929.0,
2024-11-17,Campaign_46,TikTok,30462.31,847588,4072,,,79180.0
2024-11-17,Campaign_53,TikTok,10542.92,306783,38450,,,128418.0
2024-11-17,Campiagn_14,Meta,4414.46,599399,593,25764.0,159.0,
2024-11-17,Campaign_10,DV360,17346.636648,154737,66,0.0,,0.0
2024-11-17,Campaign_20,Meta,46567.16,5156065,6640,192622.0,647.0,
2024-11-17,Campaign_50,TikTok,3658.81,342439,1910,,,48916.0
2024-11-17,Campaign_25,Google Ads,6438.677099,1252691,14469,196.0,,0.0
2024-11-17,Campaign_53,TikTok,9788.82,324306,36964,,,130704.0
2024-11-17,Campaign_66,YouTube,44328.41497,3278156,484,700092.0,,696567.0
2024-11-17,Campaign_18,Meta,17982.11,541133,53415,30351.0,98.0,
2024-11-17,Campaign_18,Meta,25066.83,1382641,14276,478361.0,314.0,
2024-11-17,Campaign_66,YouTube,44888.863432,2002372,258,1107875.0,,1107115.0
2024-11-17,Campaign_46,TikTok,27353.51,1785955,13661,,,323234.0
2024-11-17,Campiagn_14,Meta,16713.45,730299,42723,219142.0,34454.0,
2024-11-17,Campaign_18,Meta,34987.74,711460,74205,58184.0,0.0,
2024-11-17,Campaign_20,Meta,33088.71,1163462,69920,58634.0,55549.0,
2024-11-17,Campaign_46,TikTok,25735.75,2215941,12188,,,399663.0
2024-11-17,Campaign_53,TikTok,5162.57,132643,20059,,,83053.0
2024-11-17,Campaign_19,Meta,67744.63,1883252,127152,453558.0,100899.0,
2024-11-17,Campaign_46,TikTok,66442.5,2063159,245134,,,1005463.0
2024-11-17,Campaign_31,Google Ads,22554.330374,2577618,33905,1946.0,,0.0
2024-11-17,Campaign_11,Meta,5127.37,103531,513,9384.0,211.0,
2024-11-17,Campaign_6,DV360,7108.223749,125025,793,0.0,,0.0
2024-11-17,Campaign_18,Meta,10216.05,723933,20018,362871.0,372.0,
2024-11-17,Campaign_46,TikTok,50253.65,1321453,162332,,,771590.0
2024-11-17,Campaign_11,Meta,6207.68,177829,5372,86971.0,416.0,
2024-11-17,Campaign_46,TikTok,25105.5,1541818,12437,,,122940.0
2024-11-17,Campaign_19,Meta,261975.47,11643871,1114812,783116.0,587081.0,
2024-11-17,Campaign_65,YouTube,3520.756095,554982,307,11405.0,,10355.0
2024-11-17,Campaign_25,Google Ads,2852.94816,178485,109,50499.0,,43253.0
2024-11-17,Campiagn_14,Meta,3305.69,85266,8725,20150.0,7080.0,
2024-11-17,Campaign_46,TikTok,86831.229999,2727786,268495,,,1084992.0
2024-11-17,Campaign_18,Meta,27506.38,1583112,20960,760666.0,1.0,
2024-11-17,Campaign_53,TikTok,31043.01,470769,133904,,,371271.0
2024-11-17,Campaign_18,Meta,28874.97,2045854,58193,1197207.0,7.0,
2024-11-17,Campaign_19,Meta,56981.04,1991450,125673,477214.0,98791.0,
2024-11-17,Campaign_66,YouTube,47142.759185,4842705,1740,154021.0,,153601.0
2024-11-17,Campaign_46,TikTok,40343.26,1932607,131167,,,764635.0
2024-11-17,Campaign_17,Meta,16422.5,605858,4078,62297.0,3940.0,
2024-11-17,Campaign_20,Meta,32249.61,3341520,4433,110412.0,2895.0,
2024-11-17,Campaign_13,Meta,11012.64,951567,1264,33452.0,674.0,
2024-11-17,Campiagn_14,Meta,8220.09,847157,1575,53767.0,615.0,
2024-11-17,Campaign_31,Google Ads,50780.850344,5862365,14218,1850237.0,,1848920.0
2024-11-17,Campaign_46,TikTok,78232.93,2420485,258470,,,1276563.0
2024-11-17,Campaign_20,Meta,146203.72,11368755,23308,646319.0,8515.0,
2024-11-17,Campaign_25,Google Ads,6469.568151,732926,1643,238988.0,,224398.0
2024-11-17,Campaign_31,Google Ads,46926.683381,3272081,113963,542963.0,,454657.0
2024-11-17,Campaign_20,Meta,57535.01,7560186,16352,136522.0,3078.0,
2024-11-16,Campaign_46,TikTok,24873.24,1481220,13003,,,124606.0
2024-11-16,Campiagn_14,Meta,16866.319999,784271,43416,231601.0,34564.0,
2024-11-16,Campaign_66,YouTube,48393.383477,4809652,1692,175165.0,,179620.0
2024-11-16,Campaign_65,YouTube,3535.777932,418754,231,9636.0,,8299.0
2024-11-16,Campaign_25,Google Ads,10280.074027,1956180,22834,813.0,,0.0
2024-11-16,Campaign_17,Meta,16875.3,579745,4447,67213.0,4285.0,
2024-11-16,Campaign_46,TikTok,50853.27,1150969,164380,,,666831.0
2024-11-16,Campaign_18,Meta,27453.53,1214767,22151,640510.0,21.0,
2024-11-16,Campaign_19,Meta,67077.09,2110336,138437,505235.0,108872.0,
2024-11-16,Campaign_19,Meta,63907.52,1781724,160560,461295.0,135267.0,
2024-11-16,Campaign_18,Meta,8290.44,579620,23281,301098.0,402.0,
2024-11-16,Campaign_19,Meta,57396.53,2158136,127422,467564.0,103084.0,
2024-11-16,Campaign_9,DV360,16305.810121,77429,0,0.0,,75852.0
2024-11-16,Campiagn_14,Meta,4337.06,562696,568,24185.0,134.0,
2024-11-16,Campaign_53,TikTok,27678.27,419054,130269,,,358393.0
2024-11-16,Campaign_18,Meta,15474.76,405664,43765,26006.0,67.0,
2024-11-16,Campaign_78,DV360,14261.030108,2558970,1136,0.0,,0.0
2024-11-16,Campaign_66,YouTube,49446.663503,3392602,5644,681071.0,,617580.0
2024-11-16,Campaign_46,TikTok,43863.67,1403742,133373,,,618746.0
2024-11-16,Campaign_46,TikTok,31356.75,872475,3901,,,98236.0
2024-11-16,Campiagn_14,Meta,3298.34,80559,8303,22398.0,6808.0,
2024-11-16,Campaign_18,Meta,33092.76,630372,74122,59041.0,1.0,
2024-11-16,Campaign_20,Meta,24353.87,378516,3998,232787.0,3216.0,
2024-11-16,Campaign_53,TikTok,5434.12,111706,20638,,,69256.0
2024-11-16,Campaign_6,DV360,7130.390053,182086,6619,0.0,,0.0
2024-11-16,Campaign_18,Meta,24600.07,1146725,9926,640342.0,1.0,
2024-11-16,Campaign_66,YouTube,44423.511158,3977381,213,686915.0,,686110.0
2024-11-16,Campaign_46,TikTok,25760.57,2019299,11573,,,407083.0
2024-11-16,Campaign_46,TikTok,54799.47,1967502,188655,,,886872.0
2024-11-16,Campaign_50,TikTok,3619.83,309721,1686,,,46190.0
2024-11-16,Campaign_20,Meta,51234.55,6508123,15204,128777.0,2218.0,
2024-11-16,Campaign_18,Meta,25057.2,1725659,52891,1051118.0,2.0,
2024-11-16,Campaign_20,Meta,33031.269999,3457595,4653,110151.0,3207.0,
2024-11-16,Campaign_11,Meta,5069.07,123857,589,10772.0,189.0,
2024-11-16,Campaign_46,TikTok,65557.13,1807431,233693,,,946028.0
2024-11-16,Campaign_20,Meta,234245.96,18215350,37079,1006938.0,13139.0,
2024-11-16,Campaign_25,Google Ads,12725.636518,1323633,2875,263551.0,,247050.0
2024-11-16,Campaign_10,DV360,14299.537824,127556,81,0.0,,0.0
2024-11-16,Campaign_66,YouTube,45411.154759,2084513,362,1045733.0,,1044044.0
2024-11-16,Campaign_53,TikTok,10823.67,279735,38690,,,143408.0
2024-11-16,Campaign_11,Meta,6039.02,178669,6562,88356.0,361.0,
2024-11-16,Campiagn_14,Meta,7442.92,841905,1464,51631.0,579.0,
2024-11-16,Campaign_31,Google Ads,99754.457699,12339548,17615,5682245.0,,5679135.0
2024-11-16,Campaign_31,Google Ads,47496.163097,3067217,122915,550500.0,,460572.0
2024-11-16,Campaign_20,Meta,58374.24,6463419,8415,248725.0,821.0,
2024-11-16,Campaign_20,Meta,33180.14,1068719,78798,65100.0,62437.0,
2024-11-16,Campaign_46,TikTok,40420.04,1748964,129700,,,666133.0
2024-11-16,Campaign_31,Google Ads,59400.564988,7013678,110602,9597.0,,0.0
2024-11-16,Campaign_13,Meta,4681.28,393108,417,10179.0,324.0,
2024-11-16,Campaign_18,Meta,21937.15,1218504,12607,417798.0,142.0,
2024-11-16,Campaign_46,TikTok,53873.47,2798105,25321,,,468954.0
2024-11-16,Campaign_53,TikTok,9868.65,434096,37364,,,179529.0
2024-11-15,Campiagn_14,Meta,2775.14,342305,554,14388.0,118.0,
2024-11-15,Campaign_31,Google Ads,48081.384861,2396632,109643,565905.0,,485450.0
2024-11-15,Campiagn_14,Meta,4115.56,543214,553,23244.0,151.0,
2024-11-15,Campaign_20,Meta,66964.89,7416923,10154,302715.0,1236.0,
2024-11-15,Campaign_53,TikTok,10759.05,267391,37671,,,138853.0
2024-11-15,Campaign_53,TikTok,5255.36,111301,21357,,,64291.0
2024-11-15,Campaign_18,Meta,11899.93,621919,4919,346742.0,49.0,
2024-11-15,Campaign_25,Google Ads,3216.394611,373063,661,129409.0,,120681.0
2024-11-15,Campaign_31,Google Ads,60284.150586,9319705,114161,61091.0,,33770.0
2024-11-15,Campaign_66,YouTube,46811.908975,4964550,1910,164718.0,,170383.0
2024-11-15,Campiagn_14,Meta,2773.249999,67053,7541,19778.0,6168.0,
2024-11-15,Campaign_46,TikTok,50850.28,1259767,170998,,,701405.0
2024-11-15,Campaign_20,Meta,31311.48,1029799,83791,67917.0,65345.0,
2024-11-15,Campaign_66,YouTube,8124.8701,534145,140,121738.0,,121627.0
2024-11-15,Campaign_46,TikTok,24080.229999,1549226,13624,,,130116.0
2024-11-15,Campaign_46,TikTok,31974.23,889656,3608,,,85847.0
2024-11-15,Campaign_78,DV360,14063.745172,2993748,1269,0.0,,0.0
2024-11-15,Campaign_46,TikTok,40300.86,1701546,137632,,,585118.0
2024-11-15,Campaign_46,TikTok,67279.02,1977673,238080,,,991699.0
2024-11-15,Campaign_18,Meta,24148.21,1490958,16670,507054.0,21.0,
2024-11-15,Campaign_46,TikTok,39739.62,1360847,126927,,,573347.0
2024-11-15,Campaign_25,Google Ads,10386.140276,1637603,19356,1281.0,,0.0
2024-11-15,Campaign_46,TikTok,52174.21,2833100,44897,,,327624.0
2024-11-15,Campaign_53,TikTok,26950.31,412273,128530,,,353200.0
2024-11-15,Campaign_31,Google Ads,95028.886008,11941917,17402,5514210.0,,5488376.0
2024-11-15,Campaign_19,Meta,61593.389999,1943009,180111,520552.0,147707.0,
2024-11-15,Campaign_9,DV360,17543.871548,83233,0,0.0,,81317.0
2024-11-15,Campaign_50,TikTok,3494.21,291431,1503,,,44431.0
2024-11-15,Campaign_20,Meta,32297.82,502005,5258,316602.0,4371.0,
